Order_ID,Customer_ID,Distance_to_Warehouse_km,Contract_Grace_Period_Days,Lead_Time_Allowed,Is_Weekend_Deadline,Shipping_Cost,Delay_Days,Days_Beyond_Grace,Is_Late_Complaint
ORD-103715,B2B-28602,223.1,3,8,0,66.18,0,0,0
ORD-103716,B2B-84961,445.61,7,7,0,79.2,-2,0,0
ORD-103717,B2B-86819,531.68,3,12,0,75.79,3,0,1
ORD-103718,B2B-81277,659.12,3,7,0,91.48,0,0,0
ORD-103719,B2B-57541,338.12,3,8,0,74.77,0,0,0
ORD-103720,B2B-35219,290.88,3,8,1,78.6,0,0,0
ORD-103721,B2B-55272,344.57,7,9,0,70.92,-2,0,0
ORD-103722,B2B-916,189.92,3,12,1,50.5,2,0,0
ORD-103723,B2B-54672,550.57,3,9,1,66.44,-2,0,0
ORD-103724,B2B-52522,313.94,3,13,0,67.18,2,0,0
ORD-103725,B2B-79642,606.95,3,12,0,88.49,3,0,0
ORD-103726,B2B-70408,324.91,3,13,1,41.31,0,0,0
ORD-103727,B2B-13363,167.98,3,14,1,47.16,2,0,0
ORD-103728,B2B-47208,563.28,3,12,0,79.79,1,0,0
ORD-103729,B2B-70481,569.0,7,9,1,80.15,-1,0,0
ORD-103730,B2B-87928,293.15,3,8,0,49.7,2,0,0
ORD-103731,B2B-12689,125.28,7,12,0,62.89,3,0,0
ORD-103732,B2B-85301,149.09,7,14,1,45.17,0,0,0
ORD-103733,B2B-92314,119.55,3,11,0,50.55,-4,0,0
ORD-103734,B2B-28120,444.72,3,9,0,53.97,-1,0,0
ORD-103735,B2B-24529,628.53,3,9,0,85.27,-3,0,0
ORD-103736,B2B-38648,104.04,3,8,0,55.24,-2,0,0
ORD-103737,B2B-11848,509.37,3,8,0,94.69,1,0,0
ORD-103738,B2B-26477,267.63,3,14,0,74.71,0,0,0
ORD-103739,B2B-14370,314.39,7,7,0,76.45,1,0,0
ORD-103740,B2B-30067,209.94,7,13,0,67.87,3,0,0
ORD-103741,B2B-53585,277.3,7,11,0,65.6,-1,0,0
ORD-103742,B2B-37132,667.08,7,7,1,79.8,1,0,0
ORD-103743,B2B-29165,23.01,3,10,0,55.97,-2,0,0
ORD-103744,B2B-46396,251.37,7,13,0,72.2,2,0,0
ORD-103745,B2B-68135,706.94,7,13,0,74.47,4,0,0
ORD-103746,B2B-15563,559.64,7,11,1,64.52,1,0,0
ORD-103747,B2B-88226,836.71,3,12,0,87.5,4,1,1
ORD-103748,B2B-16506,422.23,3,11,1,85.33,-2,0,0
ORD-103749,B2B-76411,806.71,3,12,0,94.79,3,0,0
ORD-103750,B2B-33006,288.71,3,10,0,41.09,0,0,0
ORD-103751,B2B-99784,213.77,3,12,0,53.46,2,0,0
ORD-103752,B2B-89458,169.02,7,13,0,76.01,0,0,0
ORD-103753,B2B-29564,179.99,3,10,0,53.48,0,0,0
ORD-103754,B2B-10589,206.53,7,11,1,72.22,0,0,0
ORD-103755,B2B-41342,247.72,3,11,1,71.59,1,0,0
ORD-103756,B2B-45330,371.39,3,10,0,68.88,-1,0,0
ORD-103757,B2B-16719,326.27,7,14,1,63.65,1,0,0
ORD-103758,B2B-10589,206.53,7,11,0,81.27,1,0,0
ORD-103759,B2B-77707,132.1,3,8,0,49.51,-3,0,0
ORD-103760,B2B-76411,806.71,3,10,0,98.86,3,0,0
ORD-103761,B2B-13496,404.5,3,7,0,77.36,-2,0,0
ORD-103762,B2B-44861,329.47,3,14,1,80.35,0,0,0
ORD-103763,B2B-68087,89.38,7,7,0,48.95,2,0,0
ORD-103764,B2B-17520,74.84,7,7,1,62.71,0,0,0
ORD-103765,B2B-29323,274.14,3,8,1,70.0,-1,0,0
ORD-103766,B2B-93833,418.51,3,10,1,55.12,0,0,0
ORD-103767,B2B-97673,665.56,3,13,0,71.39,0,0,0
ORD-103768,B2B-74692,309.02,3,13,0,67.33,2,0,0
ORD-103769,B2B-21541,112.75,3,11,0,43.59,0,0,0
ORD-103770,B2B-9589,646.64,3,9,0,88.37,3,0,1
ORD-103771,B2B-16966,232.76,3,8,0,67.71,0,0,0
ORD-103772,B2B-3029,244.75,3,8,0,63.51,-2,0,0
ORD-103773,B2B-87928,293.15,3,7,1,51.62,0,0,0
ORD-103774,B2B-38648,104.04,3,8,0,53.07,0,0,0
ORD-103775,B2B-89921,329.39,7,12,1,79.17,2,0,0
ORD-103776,B2B-65614,319.56,3,9,1,62.03,-1,0,0
ORD-103777,B2B-8713,254.25,3,8,0,69.15,-1,0,0
ORD-103778,B2B-76456,487.84,3,9,0,78.74,0,0,0
ORD-103779,B2B-9928,85.7,3,14,1,47.48,-1,0,0
ORD-103780,B2B-72630,54.03,3,8,0,64.31,2,0,0
ORD-103781,B2B-3443,221.32,3,10,1,65.48,3,0,0
ORD-103782,B2B-40012,70.68,7,12,0,50.05,1,0,0
ORD-103783,B2B-65084,218.58,7,10,0,65.1,4,0,0
ORD-103784,B2B-57541,338.12,3,8,1,49.76,-4,0,0
ORD-103785,B2B-10589,206.53,7,8,0,68.56,1,0,0
ORD-103786,B2B-16020,32.56,3,14,0,35.64,2,0,0
ORD-103787,B2B-77067,322.91,7,9,0,41.84,-2,0,0
ORD-103788,B2B-6404,732.93,3,9,0,103.59,-1,0,0
ORD-103789,B2B-8641,141.06,3,10,1,58.48,-1,0,0
ORD-103790,B2B-74340,697.85,7,7,0,101.08,0,0,0
ORD-103791,B2B-19407,308.14,3,10,0,71.13,0,0,0
ORD-103792,B2B-90351,64.85,7,7,0,58.31,0,0,0
ORD-103793,B2B-70283,878.87,3,7,1,101.63,-1,0,0
ORD-103794,B2B-33671,831.52,7,12,1,77.08,-1,0,0
ORD-103795,B2B-56126,432.51,3,10,0,58.07,-1,0,0
ORD-103796,B2B-1245,612.32,3,7,1,70.68,0,0,0
ORD-103797,B2B-77562,194.73,7,7,1,65.41,2,0,0
ORD-103798,B2B-99646,86.76,7,14,0,50.7,0,0,0
ORD-103799,B2B-55596,37.19,3,8,1,61.54,3,0,0
ORD-103800,B2B-93833,418.51,3,12,0,80.29,-1,0,0
ORD-103801,B2B-89458,169.02,7,12,0,64.29,0,0,0
ORD-103802,B2B-19407,308.14,3,14,0,73.19,2,0,1
ORD-103803,B2B-41230,106.34,3,11,0,53.36,0,0,0
ORD-103804,B2B-41024,433.53,3,9,0,58.89,2,0,1
ORD-103805,B2B-52689,643.13,3,9,0,96.68,5,2,1
ORD-103806,B2B-77562,194.73,7,9,0,60.01,0,0,0
ORD-103807,B2B-51284,206.47,3,9,0,62.39,0,0,0
ORD-103808,B2B-52106,665.15,3,13,0,82.59,2,0,0
ORD-103809,B2B-72765,873.91,3,7,1,93.07,3,0,0
ORD-103810,B2B-71281,295.12,3,7,0,90.11,1,0,0
ORD-103811,B2B-92368,113.13,3,11,1,60.46,-2,0,0
ORD-103812,B2B-70465,465.9,3,8,0,83.52,3,0,0
ORD-103813,B2B-53868,40.78,3,7,1,62.33,0,0,0
ORD-103814,B2B-69678,207.28,3,7,0,52.17,2,0,1
ORD-103815,B2B-89892,259.72,3,13,0,57.44,0,0,0
ORD-103816,B2B-50609,160.69,7,8,0,42.59,-2,0,0
ORD-103817,B2B-50609,160.69,7,7,1,77.37,3,0,0
ORD-103818,B2B-61154,527.14,3,8,0,71.34,-2,0,0
ORD-103819,B2B-76456,487.84,3,10,0,86.15,3,0,1
ORD-103820,B2B-58097,527.36,3,11,0,74.16,1,0,0
ORD-103821,B2B-89921,329.39,7,8,0,65.91,0,0,0
ORD-103822,B2B-40702,229.26,7,10,1,72.49,3,0,0
ORD-103823,B2B-45330,371.39,3,12,1,88.97,-1,0,0
ORD-103824,B2B-16876,560.95,3,14,0,91.33,-2,0,0
ORD-103825,B2B-15987,646.88,3,14,0,92.75,4,1,1
ORD-103826,B2B-56992,164.68,3,13,1,51.66,4,1,1
ORD-103827,B2B-475,206.37,3,11,0,59.39,-1,0,0
ORD-103828,B2B-17835,516.94,3,13,1,82.64,0,0,0
ORD-103829,B2B-15534,688.04,3,8,1,69.31,1,0,0
ORD-103830,B2B-95375,62.32,3,14,0,53.44,-2,0,0
ORD-103831,B2B-88555,560.64,3,8,0,92.9,-1,0,0
ORD-103832,B2B-2773,223.95,3,10,1,54.71,2,0,0
ORD-103833,B2B-10100,132.58,3,8,0,53.15,1,0,0
ORD-103834,B2B-40535,625.16,3,13,1,79.73,1,0,1
ORD-103835,B2B-71321,460.1,7,14,1,59.86,1,0,0
ORD-103836,B2B-66471,457.4,3,13,1,80.96,-2,0,0
ORD-103837,B2B-84058,322.72,3,11,0,70.42,3,0,1
ORD-103838,B2B-72219,428.71,7,12,0,62.21,0,0,0
ORD-103839,B2B-88750,232.31,7,10,1,74.28,-1,0,0
ORD-103840,B2B-69665,585.98,3,10,1,84.38,1,0,0
ORD-103841,B2B-10603,792.16,3,8,1,87.43,3,0,0
ORD-103842,B2B-52689,643.13,3,9,0,70.21,0,0,0
ORD-103843,B2B-53047,465.29,3,12,1,78.19,1,0,1
ORD-103844,B2B-91629,222.93,3,10,0,66.75,-1,0,0
ORD-103845,B2B-41342,247.72,3,11,0,73.71,0,0,0
ORD-103846,B2B-68467,288.51,3,14,0,67.67,1,0,0
ORD-103847,B2B-84692,682.93,3,9,0,62.55,0,0,0
ORD-103848,B2B-49876,216.16,3,9,0,52.51,5,2,0
ORD-103849,B2B-14570,633.84,3,13,1,95.33,7,4,1
ORD-103850,B2B-63735,225.01,3,8,0,55.78,-3,0,0
ORD-103851,B2B-67244,698.62,3,10,0,83.08,2,0,1
ORD-103852,B2B-97922,843.37,7,8,1,89.32,5,0,1
ORD-103853,B2B-93779,182.39,3,10,1,59.2,-1,0,0
ORD-103854,B2B-1530,38.68,3,12,0,50.41,-2,0,0
ORD-103855,B2B-93833,418.51,3,8,0,53.22,-1,0,0
ORD-103856,B2B-71281,295.12,3,8,0,50.17,3,0,0
ORD-103857,B2B-16185,106.42,3,7,0,67.73,0,0,0
ORD-103858,B2B-21323,105.37,3,9,0,42.15,-1,0,0
ORD-103859,B2B-9272,404.59,3,11,0,67.87,-2,0,0
ORD-103860,B2B-81277,659.12,3,11,1,63.58,2,0,0
ORD-103861,B2B-68218,117.02,3,12,0,54.86,3,0,1
ORD-103862,B2B-97179,566.59,3,14,0,76.37,-2,0,0
ORD-103863,B2B-6754,533.44,3,14,0,73.43,-2,0,0
ORD-103864,B2B-3524,100.69,3,8,0,40.54,3,0,0
ORD-103865,B2B-77482,132.64,7,8,0,63.36,-2,0,0
ORD-103866,B2B-43536,599.85,3,7,0,85.85,0,0,0
ORD-103867,B2B-82260,634.11,7,10,0,63.88,3,0,0
ORD-103868,B2B-35323,248.47,3,9,0,58.06,0,0,0
ORD-103869,B2B-93117,583.68,3,11,1,93.89,4,1,0
ORD-103870,B2B-10240,327.65,7,11,0,49.93,-1,0,0
ORD-103871,B2B-39279,220.21,7,13,0,50.92,-2,0,0
ORD-103872,B2B-97673,665.56,3,8,1,82.61,0,0,0
ORD-103873,B2B-56126,432.51,3,8,1,51.68,3,0,1
ORD-103874,B2B-70481,569.0,7,9,0,89.5,2,0,0
ORD-103875,B2B-51284,206.47,3,11,1,54.4,0,0,0
ORD-103876,B2B-62940,79.42,3,12,0,46.91,0,0,0
ORD-103877,B2B-1563,182.02,3,7,0,75.83,-1,0,0
ORD-103878,B2B-9412,353.19,3,12,0,52.94,0,0,0
ORD-103879,B2B-6337,362.09,7,13,1,57.03,-1,0,0
ORD-103880,B2B-37007,369.48,3,9,1,53.77,1,0,0
ORD-103881,B2B-93002,216.77,3,14,1,56.47,0,0,0
ORD-103882,B2B-55267,417.67,3,11,1,59.04,-2,0,0
ORD-103883,B2B-46368,226.22,7,12,1,64.78,2,0,0
ORD-103884,B2B-4952,366.81,3,11,1,84.21,1,0,0
ORD-103885,B2B-89062,129.41,7,13,0,47.13,1,0,0
ORD-103886,B2B-90351,64.85,7,12,0,53.63,-1,0,0
ORD-103887,B2B-33897,555.88,7,8,1,69.58,1,0,0
ORD-103888,B2B-19595,342.82,7,9,1,71.73,1,0,0
ORD-103889,B2B-41342,247.72,3,7,0,79.98,0,0,0
ORD-103890,B2B-80015,168.28,3,11,0,68.94,-1,0,0
ORD-103891,B2B-80168,467.72,3,7,1,83.39,4,1,0
ORD-103892,B2B-53585,277.3,7,11,0,52.67,-5,0,0
ORD-103893,B2B-97673,665.56,3,11,0,94.3,1,0,0
ORD-103894,B2B-54070,415.03,3,13,1,51.53,3,0,0
ORD-103895,B2B-27189,532.44,3,7,0,89.12,4,1,1
ORD-103896,B2B-74836,437.22,3,12,0,64.91,0,0,0
ORD-103897,B2B-15887,234.39,7,12,0,59.73,2,0,1
ORD-103898,B2B-80380,545.83,3,7,0,68.09,-3,0,0
ORD-103899,B2B-20143,477.8,3,8,1,62.39,1,0,1
ORD-103900,B2B-21700,314.43,3,12,0,54.99,2,0,0
ORD-103901,B2B-47096,91.69,3,10,1,65.69,-1,0,0
ORD-103902,B2B-39539,614.75,3,7,1,92.16,0,0,0
ORD-103903,B2B-13005,364.43,3,8,0,73.16,0,0,0
ORD-103904,B2B-24203,156.46,3,7,1,59.6,1,0,0
ORD-103905,B2B-67244,698.62,3,13,1,94.98,-3,0,0
ORD-103906,B2B-64472,409.98,3,9,0,63.17,0,0,0
ORD-103907,B2B-69254,391.86,7,10,1,49.34,2,0,0
ORD-103908,B2B-93117,583.68,3,12,0,77.37,2,0,0
ORD-103909,B2B-87928,293.15,3,7,0,60.24,-1,0,0
ORD-103910,B2B-33006,288.71,3,11,1,79.63,2,0,0
ORD-103911,B2B-24194,142.61,7,8,0,59.25,0,0,0
ORD-103912,B2B-93157,103.37,3,9,1,44.82,2,0,0
ORD-103913,B2B-99547,179.33,3,11,1,54.25,-1,0,0
ORD-103914,B2B-20256,276.38,3,14,1,83.31,3,0,1
ORD-103915,B2B-99646,86.76,7,14,0,56.91,-2,0,0
ORD-103916,B2B-48337,217.85,3,14,1,66.17,1,0,0
ORD-103917,B2B-65273,526.64,3,14,0,94.18,1,0,1
ORD-103918,B2B-42372,306.08,3,10,1,86.24,0,0,0
ORD-103919,B2B-68212,41.47,3,11,0,50.24,1,0,0
ORD-103920,B2B-72918,181.99,3,13,1,58.64,0,0,0
ORD-103921,B2B-8916,335.64,3,7,0,56.95,2,0,1
ORD-103922,B2B-10435,145.35,3,10,1,60.28,4,1,0
ORD-103923,B2B-72214,211.97,3,8,0,50.72,1,0,0
ORD-103924,B2B-93779,182.39,3,14,0,63.49,0,0,0
ORD-103925,B2B-88998,653.07,3,13,0,93.57,-2,0,0
ORD-103926,B2B-28688,477.49,3,14,0,73.07,1,0,0
ORD-103927,B2B-9412,353.19,3,7,0,47.73,-1,0,0
ORD-103928,B2B-86270,535.47,3,14,0,77.17,1,0,0
ORD-103929,B2B-33006,288.71,3,9,0,69.13,-1,0,0
ORD-103930,B2B-3380,113.43,3,9,0,49.17,0,0,0
ORD-103931,B2B-3524,100.69,3,14,0,62.43,4,1,1
ORD-103932,B2B-2773,223.95,3,10,1,42.58,-2,0,0
ORD-103933,B2B-41761,248.81,3,9,1,62.29,0,0,0
ORD-103934,B2B-35745,188.89,7,8,0,60.91,0,0,0
ORD-103935,B2B-51284,206.47,3,14,0,82.24,-3,0,0
ORD-103936,B2B-17835,516.94,3,7,0,74.34,0,0,0
ORD-103937,B2B-28375,465.41,3,8,0,69.28,-4,0,0
ORD-103938,B2B-57091,159.39,3,10,0,69.19,-2,0,0
ORD-103939,B2B-9589,646.64,3,8,0,95.95,3,0,0
ORD-103940,B2B-55207,245.68,3,11,1,65.51,4,1,1
ORD-103941,B2B-88226,836.71,3,9,0,98.3,4,1,1
ORD-103942,B2B-14570,633.84,3,14,0,88.89,-1,0,0
ORD-103943,B2B-93157,103.37,3,10,0,58.36,0,0,0
ORD-103944,B2B-99069,505.28,3,12,1,74.61,1,0,0
ORD-103945,B2B-8916,335.64,3,12,0,65.91,-6,0,0
ORD-103946,B2B-88226,836.71,3,8,0,95.37,-1,0,0
ORD-103947,B2B-12858,294.08,7,12,0,74.16,0,0,0
ORD-103948,B2B-70994,301.53,7,7,1,65.31,-1,0,0
ORD-103949,B2B-4952,366.81,3,12,1,78.09,-2,0,0
ORD-103950,B2B-21097,138.29,3,7,1,58.27,-1,0,0
ORD-103951,B2B-74695,672.08,3,10,0,80.18,5,2,1
ORD-103952,B2B-41054,470.71,7,8,0,81.94,-3,0,0
ORD-103953,B2B-99045,685.6,3,11,1,100.35,-5,0,0
ORD-103954,B2B-71281,295.12,3,13,0,75.71,3,0,1
ORD-103955,B2B-11907,272.23,7,8,0,46.06,-1,0,0
ORD-103956,B2B-15987,646.88,3,7,1,99.44,0,0,0
ORD-103957,B2B-12409,200.39,7,14,1,67.29,0,0,0
ORD-103958,B2B-24126,180.35,3,8,0,66.76,4,1,1
ORD-103959,B2B-4727,619.93,7,8,1,73.77,4,0,0
ORD-103960,B2B-75641,39.25,3,9,0,57.45,2,0,0
ORD-103961,B2B-44861,329.47,3,8,0,51.79,0,0,0
ORD-103962,B2B-41910,191.25,3,12,0,68.66,-2,0,0
ORD-103963,B2B-6337,362.09,7,9,0,81.83,0,0,0
ORD-103964,B2B-40535,625.16,3,14,1,82.29,0,0,0
ORD-103965,B2B-57091,159.39,3,12,0,51.98,-2,0,0
ORD-103966,B2B-16020,32.56,3,14,0,58.43,0,0,0
ORD-103967,B2B-70994,301.53,7,10,0,63.26,0,0,0
ORD-103968,B2B-69678,207.28,3,7,0,78.26,-1,0,0
ORD-103969,B2B-98544,332.42,7,11,0,55.42,-3,0,0
ORD-103970,B2B-96332,296.44,3,11,1,72.02,-3,0,0
ORD-103971,B2B-80380,545.83,3,13,0,59.18,-2,0,0
ORD-103972,B2B-17434,572.59,3,13,0,72.55,-1,0,0
ORD-103973,B2B-68467,288.51,3,14,0,59.39,4,1,1
ORD-103974,B2B-13363,167.98,3,13,0,60.72,2,0,1
ORD-103975,B2B-18221,348.44,3,9,1,70.34,0,0,0
ORD-103976,B2B-70408,324.91,3,9,0,73.6,3,0,0
ORD-103977,B2B-70586,271.32,7,11,0,64.29,0,0,0
ORD-103978,B2B-99480,448.58,3,8,0,51.69,1,0,0
ORD-103979,B2B-42643,334.58,3,9,0,75.07,2,0,0
ORD-103980,B2B-75357,507.79,3,13,0,54.06,1,0,0
ORD-103981,B2B-98544,332.42,7,11,0,63.53,0,0,0
ORD-103982,B2B-11884,732.96,3,7,0,84.42,1,0,0
ORD-103983,B2B-75299,418.34,3,9,0,76.74,0,0,0
ORD-103984,B2B-5218,370.92,3,12,0,62.16,0,0,0
ORD-103985,B2B-47208,563.28,3,13,0,88.32,0,0,0
ORD-103986,B2B-93779,182.39,3,12,0,69.06,0,0,0
ORD-103987,B2B-76411,806.71,3,9,0,78.93,5,2,0
ORD-103988,B2B-70481,569.0,7,14,1,77.45,-1,0,0
ORD-103989,B2B-68467,288.51,3,10,0,79.27,0,0,0
ORD-103990,B2B-35219,290.88,3,11,0,52.42,0,0,0
ORD-103991,B2B-475,206.37,3,8,0,84.59,1,0,0
ORD-103992,B2B-55596,37.19,3,14,0,55.39,0,0,0
ORD-103993,B2B-699,312.08,3,9,0,78.65,-2,0,0
ORD-103994,B2B-29283,334.32,3,12,0,55.87,-1,0,0
ORD-103995,B2B-21862,673.76,3,12,1,71.63,0,0,0
ORD-103996,B2B-77661,852.66,3,14,0,92.25,2,0,1
ORD-103997,B2B-31506,802.14,7,13,1,95.91,1,0,0
ORD-103998,B2B-77482,132.64,7,12,0,34.34,-3,0,0
ORD-103999,B2B-69254,391.86,7,13,0,73.42,0,0,0
ORD-104000,B2B-83562,229.29,7,12,0,61.38,2,0,0
ORD-104001,B2B-91425,396.55,3,13,0,79.43,3,0,0
ORD-104002,B2B-57426,498.84,7,11,0,88.17,-4,0,0
ORD-104003,B2B-8713,254.25,3,13,0,69.92,3,0,0
ORD-104004,B2B-79418,263.24,3,13,0,71.48,-2,0,0
ORD-104005,B2B-44050,232.02,3,10,0,79.84,0,0,0
ORD-104006,B2B-99784,213.77,3,12,0,45.42,1,0,0
ORD-104007,B2B-86225,237.6,3,7,0,69.28,-3,0,0
ORD-104008,B2B-18191,239.43,3,8,0,69.86,-1,0,0
ORD-104009,B2B-7824,603.55,3,11,0,90.66,4,1,1
ORD-104010,B2B-24126,180.35,3,10,1,75.0,-1,0,0
ORD-104011,B2B-87026,149.38,3,13,0,52.67,-1,0,0
ORD-104012,B2B-88360,120.26,7,11,0,58.42,0,0,0
ORD-104013,B2B-22033,271.03,7,9,0,60.61,2,0,0
ORD-104014,B2B-65614,319.56,3,13,0,73.88,3,0,0
ORD-104015,B2B-92368,113.13,3,12,1,56.73,0,0,0
ORD-104016,B2B-89892,259.72,3,14,1,54.2,1,0,0
ORD-104017,B2B-57770,398.92,3,13,0,62.3,0,0,0
ORD-104018,B2B-86819,531.68,3,13,0,84.49,-1,0,0
ORD-104019,B2B-96462,172.15,3,13,1,63.95,-3,0,0
ORD-104020,B2B-88750,232.31,7,12,0,66.17,0,0,0
ORD-104021,B2B-97825,371.6,3,7,0,50.46,-1,0,0
ORD-104022,B2B-29323,274.14,3,8,0,55.09,3,0,1
ORD-104023,B2B-71281,295.12,3,11,0,69.35,-1,0,0
ORD-104024,B2B-39487,103.63,3,10,0,56.5,1,0,0
ORD-104025,B2B-41910,191.25,3,13,0,60.56,1,0,0
ORD-104026,B2B-52943,856.21,7,9,0,98.14,-2,0,0
ORD-104027,B2B-5941,491.49,3,13,0,52.28,0,0,0
ORD-104028,B2B-46127,494.33,3,10,0,74.07,-1,0,0
ORD-104029,B2B-56126,432.51,3,10,1,72.46,2,0,0
ORD-104030,B2B-99085,721.6,7,10,0,78.59,0,0,0
ORD-104031,B2B-80845,385.64,7,14,0,54.46,0,0,0
ORD-104032,B2B-20126,415.01,3,9,0,77.9,-3,0,0
ORD-104033,B2B-56992,164.68,3,14,1,42.61,0,0,0
ORD-104034,B2B-35806,167.05,3,13,0,56.74,0,0,0
ORD-104035,B2B-33680,278.55,3,13,0,62.97,1,0,1
ORD-104036,B2B-37132,667.08,7,10,0,84.17,2,0,0
ORD-104037,B2B-25910,151.59,3,9,0,62.62,2,0,0
ORD-104038,B2B-99105,503.69,3,7,0,75.67,0,0,0
ORD-104039,B2B-5625,674.77,3,13,0,77.52,-6,0,0
ORD-104040,B2B-88226,836.71,3,12,0,87.39,-3,0,0
ORD-104041,B2B-83025,664.33,3,12,0,84.13,4,1,1
ORD-104042,B2B-59929,145.95,3,11,0,37.11,0,0,0
ORD-104043,B2B-30703,215.86,3,7,1,53.29,1,0,0
ORD-104044,B2B-90320,519.08,7,11,0,77.77,0,0,0
ORD-104045,B2B-88506,379.24,3,7,1,67.57,0,0,0
ORD-104046,B2B-69495,147.01,3,9,0,50.42,1,0,0
ORD-104047,B2B-72474,663.97,7,14,1,78.33,0,0,0
ORD-104048,B2B-11265,241.54,3,14,1,56.4,0,0,0
ORD-104049,B2B-97673,665.56,3,8,1,73.8,3,0,1
ORD-104050,B2B-86845,198.3,3,7,0,61.74,-3,0,0
ORD-104051,B2B-41230,106.34,3,13,0,57.47,-1,0,0
ORD-104052,B2B-79786,588.46,7,10,1,77.37,3,0,0
ORD-104053,B2B-79534,248.84,3,7,1,63.84,1,0,0
ORD-104054,B2B-45936,315.79,3,11,1,87.22,1,0,0
ORD-104055,B2B-18051,606.19,3,10,1,90.56,-2,0,0
ORD-104056,B2B-52072,696.94,7,13,1,70.35,0,0,0
ORD-104057,B2B-37533,626.0,3,9,0,86.87,-2,0,0
ORD-104058,B2B-29165,23.01,3,9,1,50.41,2,0,0
ORD-104059,B2B-88750,232.31,7,7,0,43.72,3,0,0
ORD-104060,B2B-52585,496.03,7,12,1,68.74,-2,0,0
ORD-104061,B2B-43536,599.85,3,7,1,92.03,3,0,0
ORD-104062,B2B-97673,665.56,3,13,0,91.5,-1,0,0
ORD-104063,B2B-84142,298.29,3,10,0,47.93,2,0,1
ORD-104064,B2B-69672,117.85,7,7,0,59.62,2,0,0
ORD-104065,B2B-87928,293.15,3,9,0,61.88,-3,0,0
ORD-104066,B2B-48337,217.85,3,13,0,56.91,3,0,0
ORD-104067,B2B-21323,105.37,3,8,0,58.13,0,0,0
ORD-104068,B2B-20421,718.6,3,7,1,81.37,7,4,1
ORD-104069,B2B-55596,37.19,3,7,0,56.42,0,0,0
ORD-104070,B2B-40702,229.26,7,11,1,58.5,1,0,0
ORD-104071,B2B-93543,576.39,7,13,1,106.89,0,0,0
ORD-104072,B2B-51284,206.47,3,8,1,64.3,-2,0,0
ORD-104073,B2B-99547,179.33,3,10,0,30.54,2,0,0
ORD-104074,B2B-88385,238.32,3,9,1,66.83,1,0,0
ORD-104075,B2B-31915,291.96,7,12,1,81.19,0,0,0
ORD-104076,B2B-51530,257.73,3,9,0,58.19,3,0,1
ORD-104077,B2B-74018,437.58,3,12,0,87.02,3,0,0
ORD-104078,B2B-76481,188.56,3,12,0,74.38,0,0,0
ORD-104079,B2B-41547,272.28,3,14,0,63.58,1,0,0
ORD-104080,B2B-40702,229.26,7,8,0,57.69,1,0,0
ORD-104081,B2B-5107,521.23,7,9,0,68.45,0,0,0
ORD-104082,B2B-43127,363.12,7,9,0,75.57,1,0,0
ORD-104083,B2B-31938,430.15,3,14,0,90.0,2,0,0
ORD-104084,B2B-70283,878.87,3,8,0,82.05,-1,0,0
ORD-104085,B2B-88998,653.07,3,12,1,89.48,0,0,0
ORD-104086,B2B-3948,668.85,3,12,0,68.96,0,0,0
ORD-104087,B2B-15534,688.04,3,11,1,71.5,2,0,1
ORD-104088,B2B-68135,706.94,7,12,0,67.3,4,0,1
ORD-104089,B2B-30184,318.79,7,14,0,57.64,1,0,0
ORD-104090,B2B-69254,391.86,7,10,1,80.95,-2,0,0
ORD-104091,B2B-15563,559.64,7,8,0,74.76,-4,0,0
ORD-104092,B2B-15429,682.84,3,7,1,88.84,3,0,1
ORD-104093,B2B-45936,315.79,3,8,0,52.69,1,0,0
ORD-104094,B2B-6754,533.44,3,13,1,71.43,1,0,0
ORD-104095,B2B-35219,290.88,3,7,1,78.86,0,0,0
ORD-104096,B2B-83416,207.08,3,10,0,63.32,1,0,0
ORD-104097,B2B-29290,739.67,7,9,0,84.75,-3,0,0
ORD-104098,B2B-12858,294.08,7,11,1,70.82,-1,0,0
ORD-104099,B2B-85628,299.31,7,8,0,72.41,-1,0,0
ORD-104100,B2B-83353,532.96,3,9,1,93.52,0,0,0
ORD-104101,B2B-39279,220.21,7,13,0,53.8,1,0,0
ORD-104102,B2B-42595,363.92,3,14,0,80.34,2,0,1
ORD-104103,B2B-83887,45.19,7,7,0,44.99,2,0,0
ORD-104104,B2B-50991,152.72,3,10,1,68.19,1,0,1
ORD-104105,B2B-52738,826.49,3,8,0,85.95,-2,0,0
ORD-104106,B2B-69678,207.28,3,9,0,51.43,0,0,0
ORD-104107,B2B-6304,299.5,3,10,0,52.66,-3,0,0
ORD-104108,B2B-38648,104.04,3,13,0,44.17,0,0,0
ORD-104109,B2B-13926,662.59,3,12,0,86.54,-2,0,0
ORD-104110,B2B-28120,444.72,3,9,1,83.8,0,0,0
ORD-104111,B2B-31506,802.14,7,10,1,82.27,0,0,0
ORD-104112,B2B-35745,188.89,7,14,0,66.52,-3,0,0
ORD-104113,B2B-12451,110.17,3,13,0,50.51,0,0,0
ORD-104114,B2B-80845,385.64,7,8,1,70.63,-1,0,0
ORD-104115,B2B-70992,154.1,7,10,1,48.47,6,0,0
ORD-104116,B2B-52943,856.21,7,10,0,87.86,-2,0,0
ORD-104117,B2B-51328,571.61,3,8,0,85.38,0,0,0
ORD-104118,B2B-52106,665.15,3,12,1,99.5,0,0,0
ORD-104119,B2B-36874,580.4,3,7,0,54.78,2,0,1
